	B cell_Fcmr high(Liver)	B cell_Jchain high(Liver)	Dendritic cell_Cst3 high(Liver)	Dendritic cell_Siglech high(Liver)	Endothelial cell(Liver)	Epithelia cell_Spp1 high(Liver)	Epithelial cell(Liver)	Erythroblast_Hbb-bs high(Liver)	Erythroblast_Hbb-bt high(Liver)	Granulocyte(Liver)	Hepatocyte_Fabp1 high(Liver)	Hepatocyte_mt-Nd4 high(Liver)	Kuppfer cell(Liver)	Macrophage_Chil3 high(Liver)	Neutrophil_Ngp high(Liver)	Pericentral (PC) hepatocytes(Liver)	Periportal (PP) hepatocyte(Liver)	Stromal cell(Liver)	T cell_Gzma high(Liver)	T cell_Trbc2 high(Liver)
18x6	2.9329156e-10	2.9329825e-10	2.931014e-10	2.931467e-10	2.9293654e-10	2.9318137e-10	2.9331226e-10	2.9332903e-10	2.9332903e-10	2.928114e-10	0.019557986	2.9290248e-10	2.9316347e-10	2.9300076e-10	0.0144532565	0.064992145	0.90099657	2.9279465e-10	2.9303376e-10	2.934163e-10
18x8	7.6729356e-10	7.667113e-10	7.664364e-10	7.6720863e-10	7.681839e-10	7.6710044e-10	7.6640716e-10	7.681912e-10	7.683011e-10	7.670448e-10	7.673946e-10	7.669073e-10	0.0010902893	7.669819e-10	7.6716333e-10	0.028797137	0.97011256	7.687512e-10	7.6781626e-10	7.6697604e-10
19x11	2.0432418e-10	2.0445715e-10	2.0453902e-10	2.042973e-10	2.0403561e-10	0.0027826237	2.0435537e-10	2.0445011e-10	2.0402938e-10	2.0423224e-10	0.024609638	2.0421433e-10	2.0404924e-10	2.0429457e-10	0.022589967	0.044829722	0.905188	2.0454449e-10	2.0397609e-10	2.0444972e-10
19x13	0.01487074	2.344233e-10	2.3490715e-10	2.3493626e-10	0.012401426	2.3485922e-10	2.3468547e-10	2.3457983e-10	2.3444208e-10	0.0059229406	0.024790214	2.3481708e-10	2.3460983e-10	2.346398e-10	0.0076030404	0.12965627	0.8047554	2.344868e-10	2.3459282e-10	2.3457178e-10
19x15	9.848357e-11	9.855404e-11	9.849202e-11	9.84847e-11	9.848451e-11	9.834804e-11	9.846328e-11	9.858073e-11	9.841334e-11	9.8399636e-11	0.022078203	9.838913e-11	9.839589e-11	9.857979e-11	0.035219453	0.10706226	0.83564013	9.834692e-11	9.835892e-11	9.8567945e-11
19x17	2.3379032e-10	2.3371005e-10	2.3353136e-10	2.3358973e-10	0.014573124	2.3379076e-10	2.3393218e-10	0.012744455	2.335795e-10	2.3410937e-10	0.0089046415	2.3385496e-10	2.3385055e-10	2.338911e-10	0.018666048	0.10842366	0.8366881	2.338376e-10	2.3388577e-10	2.3370783e-10
19x19	2.602512e-10	2.605855e-10	2.603798e-10	2.6019265e-10	2.6002345e-10	2.5996297e-10	2.602815e-10	2.6024327e-10	2.5995106e-10	2.6055716e-10	0.026639007	0.016605722	2.6021743e-10	2.601981e-10	0.039823346	0.07869319	0.8382387	2.6014252e-10	2.606029e-10	2.6013808e-10
19x21	2.4655086e-10	0.0029232625	2.4700694e-10	2.4642158e-10	2.4687508e-10	0.0023507685	2.4656213e-10	2.468586e-10	2.4687366e-10	2.465819e-10	0.032294333	2.470442e-10	0.010160498	2.4664212e-10	0.016460953	0.09980648	0.8360037	2.4649585e-10	2.4702676e-10	2.471719e-10
19x23	1.1277955e-10	1.1289319e-10	0.005517694	1.1284195e-10	1.1284799e-10	1.1278687e-10	0.000556174	1.1279762e-10	1.1279053e-10	1.12968156e-10	0.02212076	1.1321168e-10	0.007337447	1.1291235e-10	0.025972525	0.049532827	0.88896257	1.1296643e-10	1.1294057e-10	1.1299337e-10
19x25	8.2467824e-11	8.2489064e-11	8.2497245e-11	8.2334396e-11	8.2342404e-11	8.2304406e-11	8.247176e-11	8.245965e-11	8.235293e-11	8.237885e-11	0.014338821	8.242506e-11	8.265397e-11	8.24444e-11	0.022225209	0.18182133	0.7816146	8.239063e-11	8.2437e-11	8.2534556e-11
19x27	1.63584e-10	1.6326325e-10	1.6347824e-10	1.6362488e-10	1.6343212e-10	1.6330187e-10	1.6337258e-10	1.6342212e-10	1.6371228e-10	1.6347419e-10	0.034864467	1.6337227e-10	1.6353939e-10	1.6334235e-10	0.024187636	0.09672189	0.8394571	1.6359429e-10	1.6357339e-10	0.004768925
19x29	1.2433772e-10	1.2422323e-10	1.2441481e-10	1.2418579e-10	1.241228e-10	1.2436405e-10	1.2407073e-10	1.2432917e-10	1.2410291e-10	1.2425592e-10	0.022720885	1.2428483e-10	1.243994e-10	1.2417346e-10	0.052731212	0.022684736	0.899105	0.0027581647	1.242846e-10	1.2444258e-10
19x31	1.765529e-10	1.7671664e-10	1.7649128e-10	1.7673651e-10	1.7627798e-10	1.7636946e-10	1.7643911e-10	1.7620572e-10	1.763412e-10	1.7626925e-10	0.022351336	1.7685757e-10	1.7637551e-10	1.762985e-10	1.7608175e-10	0.1497949	0.82785374	1.7657444e-10	1.762884e-10	1.7645257e-10
19x33	1.14846486e-10	1.1479306e-10	1.148535e-10	1.1500564e-10	1.14890535e-10	1.1491662e-10	1.1468976e-10	0.003718158	1.1498019e-10	1.1496002e-10	0.036056403	1.1503087e-10	1.1504951e-10	1.15041615e-10	0.020800132	0.13211305	0.8073123	1.14830936e-10	1.14990725e-10	1.14949925e-10
19x35	8.700157e-11	8.693472e-11	8.701518e-11	8.680995e-11	8.693605e-11	8.680929e-11	8.696308e-11	8.6845725e-11	8.6778e-11	8.691019e-11	0.016437272	0.007234885	8.692113e-11	8.701219e-11	0.00089982606	0.20301779	0.7724102	8.680912e-11	8.6977515e-11	8.680482e-11
19x37	1.0762166e-10	1.0776462e-10	1.076313e-10	1.0778189e-10	1.0785242e-10	1.0777859e-10	1.0763458e-10	1.07692084e-10	1.0785592e-10	1.0789378e-10	0.0126506975	1.0776051e-10	1.0776174e-10	1.07858805e-10	0.0030078662	0.054855287	0.92938423	1.0764958e-10	1.077303e-10	0.000101856975
19x39	1.08736714e-10	1.0861524e-10	0.0016413967	1.0877592e-10	1.0880455e-10	1.0877446e-10	1.0857982e-10	1.0882406e-10	1.08743355e-10	1.08791684e-10	0.029112114	1.09005e-10	1.0876015e-10	1.0874708e-10	0.008648762	0.043086976	0.91751075	1.0864923e-10	1.0879335e-10	1.08807456e-10
19x41	1.327895e-10	1.3258553e-10	1.3254936e-10	1.3267938e-10	1.3283309e-10	1.3261967e-10	1.3278621e-10	1.3272139e-10	1.3284879e-10	1.3283005e-10	0.01994624	1.3278241e-10	1.3267684e-10	1.3279458e-10	0.016902504	0.084367	0.87878424	1.3249275e-10	1.3275026e-10	1.3288959e-10
19x43	8.8945996e-11	8.8873575e-11	8.906738e-11	8.902135e-11	8.9026786e-11	8.901269e-11	8.8909526e-11	8.906449e-11	8.88841e-11	8.892411e-11	0.0375532	0.014568696	0.006703088	8.9025266e-11	0.018729938	0.06599986	0.8564452	8.899657e-11	8.902627e-11	8.905209e-11
19x7	2.5233993e-10	2.5251037e-10	2.5255809e-10	2.525966e-10	2.5225236e-10	2.5186725e-10	0.00032337772	2.5260719e-10	2.5217634e-10	2.5214172e-10	0.027980916	2.528463e-10	2.525123e-10	2.5266358e-10	0.023915105	0.099621035	0.8326058	2.5235197e-10	0.0155537445	2.520792e-10
19x9	2.8216046e-10	2.824329e-10	2.821368e-10	2.8201894e-10	2.8198938e-10	2.8174368e-10	2.8178077e-10	2.8200337e-10	2.823101e-10	2.818603e-10	0.0422078	2.823435e-10	2.8200822e-10	2.8214592e-10	0.02389862	0.06988768	0.8640059	2.8224442e-10	2.8207922e-10	8.36406e-10
20x10	1.8164723e-10	1.8196522e-10	1.8195272e-10	1.816053e-10	0.018516384	1.8188713e-10	1.8200826e-10	1.8203014e-10	1.8176576e-10	1.8169817e-10	0.014461054	1.8171688e-10	1.81892e-10	1.8208465e-10	0.024297064	0.1271682	0.8155573	1.8214404e-10	1.8180632e-10	1.8177512e-10
20x12	1.7025514e-10	1.7054701e-10	1.7045952e-10	1.704865e-10	1.7037532e-10	1.7055513e-10	0.00084224454	1.7032886e-10	1.7050698e-10	0.0050559174	0.03053291	1.7037176e-10	1.703347e-10	1.7065177e-10	1.7043027e-10	0.121760875	0.8418081	1.7027528e-10	1.7070223e-10	1.703097e-10
20x14	1.1196482e-10	1.1198767e-10	1.1218777e-10	1.12179856e-10	1.1191763e-10	1.1196118e-10	1.1189116e-10	1.1200774e-10	1.1207785e-10	1.12043215e-10	0.025945837	1.1203338e-10	1.1218028e-10	1.1213793e-10	1.1215183e-10	0.20724705	0.7617344	1.12176865e-10	0.0050726836	1.12202116e-10
20x16	1.7582552e-10	1.756559e-10	1.7568808e-10	1.7555374e-10	1.7561336e-10	1.7551224e-10	1.7575343e-10	1.7563112e-10	0.0020974432	1.7593521e-10	0.007255571	1.7588757e-10	1.7570516e-10	1.7552662e-10	1.7583826e-10	0.100121394	0.89052564	1.7562041e-10	1.7588556e-10	1.7599128e-10
20x18	0.006540524	1.6857173e-10	1.6860227e-10	1.6867176e-10	1.6845601e-10	1.6852865e-10	1.6845345e-10	1.6830025e-10	1.6837057e-10	1.6861257e-10	0.004828377	1.6860613e-10	1.6851129e-10	1.6841585e-10	1.6842162e-10	0.0930345	0.8955966	1.6837379e-10	1.6839755e-10	1.6842261e-10
20x20	1.2061044e-10	1.206017e-10	1.2073681e-10	1.206926e-10	1.205603e-10	1.2074879e-10	1.205557e-10	1.2079554e-10	1.2073242e-10	1.2065463e-10	0.00868523	1.2055316e-10	0.009604164	1.2076537e-10	0.0022001732	0.09041176	0.88537866	1.2073934e-10	1.2079485e-10	0.0037200083
20x22	1.224252e-10	1.2223014e-10	1.2239951e-10	1.2233299e-10	1.224544e-10	1.2243523e-10	1.2217838e-10	1.2241842e-10	0.003693424	1.2243616e-10	0.03364532	0.012322777	1.2240815e-10	1.2238084e-10	0.0041548647	0.07528197	0.8709016	1.2210688e-10	1.2226185e-10	1.2247096e-10
20x24	8.960729e-11	8.9736586e-11	8.968406e-11	8.95849e-11	0.0030867746	8.963429e-11	8.955945e-11	8.965327e-11	8.982615e-11	8.972529e-11	0.0066603962	0.008726052	8.977734e-11	8.9692434e-11	0.03886871	0.059325274	0.8833328	8.970185e-11	8.975816e-11	8.965003e-11
20x26	1.2487827e-10	1.2492259e-10	1.2496594e-10	1.2485826e-10	1.2484684e-10	1.2475233e-10	1.2481063e-10	1.2485922e-10	1.2483445e-10	1.2481659e-10	0.021775112	0.013688648	1.2546773e-10	1.2501244e-10	0.010778777	0.14707932	0.8066782	1.2491638e-10	1.2483112e-10	1.2495975e-10
20x28	1.0365542e-10	1.0382322e-10	1.03819446e-10	1.0379233e-10	0.0028818236	1.03590594e-10	1.0363328e-10	1.0360778e-10	1.0370091e-10	1.0384302e-10	0.018946879	0.0019355948	1.0358546e-10	1.0383133e-10	1.03652066e-10	0.063867494	0.91236824	1.03545554e-10	1.03675596e-10	1.0356828e-10
20x30	1.400024e-10	1.4013757e-10	1.401047e-10	1.398284e-10	1.4020897e-10	0.0020224089	1.399466e-10	1.3999145e-10	1.4018062e-10	1.4010632e-10	0.028378699	1.4002323e-10	1.4039468e-10	1.398612e-10	0.004503848	0.08101537	0.8840797	1.4005741e-10	1.4018489e-10	1.4006597e-10
20x32	2.2453878e-10	2.2452036e-10	2.2440476e-10	2.241981e-10	0.008078154	2.2449594e-10	2.242798e-10	2.2443e-10	2.2457089e-10	2.2451478e-10	0.022793535	2.2479586e-10	2.2451307e-10	2.2434225e-10	0.03015377	0.07333192	0.86564267	2.2431319e-10	2.245272e-10	2.2452205e-10
20x34	0.0038681356	1.1644898e-10	1.1646409e-10	1.1646764e-10	1.1637193e-10	1.16281845e-10	1.1638525e-10	1.16313126e-10	1.1644787e-10	1.16351734e-10	0.023854993	0.009833186	1.16351734e-10	1.1645541e-10	0.006881759	0.19546275	0.76009923	1.1641678e-10	1.1652962e-10	1.1645832e-10
20x36	0.006914316	1.9735923e-10	1.9761613e-10	1.9739461e-10	1.9737653e-10	1.9721022e-10	1.9722339e-10	1.9745111e-10	1.9773451e-10	1.9763911e-10	0.020815605	1.9738747e-10	1.9776053e-10	1.9812149e-10	0.022213522	0.09314038	0.8569161	1.9737542e-10	1.9786242e-10	1.9770813e-10
20x38	0.002584681	7.7974134e-11	7.796953e-11	7.785821e-11	7.795094e-11	7.7744394e-11	7.7776285e-11	7.7961346e-11	7.782303e-11	7.794693e-11	0.027035397	0.0071013304	7.784901e-11	7.781531e-11	0.025975717	0.0897124	0.84759045	7.7815754e-11	7.798425e-11	7.7888224e-11
20x40	2.8930422e-10	2.8920713e-10	2.8884328e-10	2.8891603e-10	2.8882347e-10	2.890329e-10	2.892866e-10	2.887414e-10	2.8864777e-10	2.8898436e-10	0.02666268	0.015526106	2.89275e-10	2.88813e-10	0.017610136	0.07992332	0.8602778	2.893059e-10	2.889607e-10	2.8868302e-10
20x42	1.3058257e-10	1.304444e-10	1.3072138e-10	1.303877e-10	1.3054173e-10	1.303974e-10	0.00074195984	1.3058754e-10	1.3055791e-10	0.0013486474	0.028648395	0.008204005	1.3063962e-10	1.304434e-10	1.3030864e-10	0.18048461	0.7805724	1.3051907e-10	1.3044268e-10	1.3053178e-10
20x44	1.0993245e-10	1.1002202e-10	1.1006148e-10	1.0985343e-10	1.1002664e-10	1.10021596e-10	1.0997314e-10	1.0984232e-10	1.0985531e-10	1.0997839e-10	0.020974398	1.1003692e-10	1.10003555e-10	1.10053085e-10	0.0077783423	0.061976	0.9092713	1.0978766e-10	1.0996475e-10	1.1004847e-10
20x6	2.1966488e-10	2.1996299e-10	2.193626e-10	2.1947852e-10	2.194714e-10	2.1976464e-10	2.1973907e-10	2.1985938e-10	2.1939692e-10	2.1989126e-10	0.0057503204	2.1954008e-10	2.19703e-10	2.1954258e-10	0.04722111	0.03906831	0.90796024	2.196142e-10	2.196477e-10	2.195673e-10
20x8	1.7161035e-10	1.7187568e-10	1.7181209e-10	1.7169842e-10	1.716827e-10	1.715616e-10	1.7195209e-10	1.7181408e-10	1.7185897e-10	1.7157402e-10	0.031041428	1.7193699e-10	1.7189863e-10	1.7197341e-10	0.010117615	0.121898815	0.83694214	1.7161166e-10	1.7161197e-10	1.7158744e-10
21x11	1.5921489e-10	1.5897182e-10	0.014121788	1.5901186e-10	1.589027e-10	1.5893634e-10	1.5897819e-10	0.0052138916	1.5926409e-10	0.0059183347	0.018392572	1.5890754e-10	1.5904218e-10	1.5909438e-10	0.028631251	0.074358396	0.85336375	1.5899061e-10	1.592073e-10	1.5937135e-10
21x13	1.2582363e-10	1.2582987e-10	1.2602755e-10	1.2577397e-10	1.2590406e-10	1.2585531e-10	1.25779e-10	1.2585556e-10	1.257567e-10	1.2588484e-10	0.017002372	1.2581812e-10	1.2618799e-10	1.2587309e-10	0.015509184	0.09683583	0.87065256	1.2553382e-10	1.2581092e-10	1.2582244e-10
21x15	3.5263006e-10	3.5266975e-10	3.5199102e-10	3.523007e-10	3.525292e-10	3.5197223e-10	0.0007437235	3.5216965e-10	3.52036e-10	3.521925e-10	0.014710587	3.5193667e-10	3.5231343e-10	3.516924e-10	3.5184136e-10	0.06910236	0.91544336	3.5185208e-10	3.5206693e-10	3.5196485e-10
21x17	1.8074284e-10	1.8070423e-10	1.8040876e-10	1.8040426e-10	0.0064543183	1.8042355e-10	0.001002381	1.8053783e-10	1.806908e-10	1.80887e-10	0.01776173	1.8109171e-10	1.8068803e-10	1.8045143e-10	0.008823487	0.017722506	0.9482356	1.8076249e-10	1.808832e-10	1.8074423e-10
21x19	1.5964326e-10	1.5958757e-10	1.5959548e-10	0.0013891015	1.5931656e-10	1.5965117e-10	1.59319e-10	1.5969473e-10	1.5955649e-10	1.5952151e-10	0.01648404	1.59485e-10	1.5954373e-10	1.5943602e-10	1.5934391e-10	0.09869978	0.883427	1.5944393e-10	1.5956107e-10	1.5954615e-10
21x21	2.2848021e-10	2.2837432e-10	0.0063075395	2.2855866e-10	2.2819321e-10	2.2851115e-10	2.2793742e-10	2.284619e-10	2.2857391e-10	2.2842837e-10	0.020620773	2.28536e-10	2.2799741e-10	2.2826024e-10	0.018771509	0.162965	0.7913352	2.2814055e-10	2.2843098e-10	2.283983e-10
21x23	1.3963256e-10	1.395926e-10	1.3965253e-10	1.3944172e-10	1.396512e-10	1.3979645e-10	1.3944386e-10	1.3960673e-10	1.3969675e-10	1.3958808e-10	0.011668453	1.398223e-10	0.009856021	1.3956546e-10	0.035199784	0.022278484	0.90872383	0.01227344	1.3978659e-10	1.3960272e-10
21x25	8.6773436e-11	8.686055e-11	8.6857896e-11	8.678536e-11	8.68246e-11	8.6925175e-11	8.6750114e-11	8.6935126e-11	0.0028315978	8.675441e-11	0.020965928	8.689203e-11	8.676484e-11	8.680969e-11	0.021545272	0.11473355	0.8399237	8.68246e-11	8.681897e-11	8.673671e-11
21x27	1.283884e-10	1.2833551e-10	1.2837859e-10	1.2827776e-10	1.283879e-10	1.2840846e-10	1.2829733e-10	1.2839207e-10	1.283245e-10	1.2858985e-10	0.020783577	1.2872506e-10	1.287803e-10	1.2848025e-10	0.02435408	0.057129383	0.8945665	0.0031664853	1.2859082e-10	1.283879e-10
21x29	1.169907e-09	1.1710142e-09	1.1696525e-09	1.1708221e-09	1.1696637e-09	1.1704135e-09	1.1709808e-09	1.169309e-09	1.1691684e-09	1.1685286e-09	0.046469957	1.1733058e-09	1.1711146e-09	1.1710991e-09	1.1705787e-09	0.07453058	0.8789995	1.1706881e-09	1.1711505e-09	1.1687515e-09
21x31	2.2795014e-10	2.2824423e-10	2.2765423e-10	2.275735e-10	2.280171e-10	2.2803448e-10	2.2754224e-10	2.2765945e-10	2.278206e-10	0.004627016	0.03739771	2.2787013e-10	2.2840058e-10	2.2795492e-10	0.010110933	0.14134969	0.8065146	2.2771982e-10	2.2812889e-10	2.2753573e-10
21x33	2.82695e-10	2.821558e-10	2.822064e-10	2.8259098e-10	2.824164e-10	2.8229094e-10	2.8183417e-10	2.821386e-10	2.8198635e-10	2.8270364e-10	0.043777205	0.029715648	2.826104e-10	2.8220049e-10	0.0120704165	0.045605205	0.8688316	2.826368e-10	2.8270472e-10	2.8215202e-10
21x35	1.03734424e-10	1.0384765e-10	1.0382766e-10	1.03672126e-10	0.0035197423	1.0380864e-10	1.0370138e-10	1.03738976e-10	1.03684575e-10	1.03673105e-10	0.019188011	0.0120835295	0.006435011	1.0381261e-10	0.00355437	0.115346245	0.8398731	1.038136e-10	1.0377756e-10	1.03741155e-10
21x37	1.2475901e-10	1.2481993e-10	1.2473307e-10	1.2471475e-10	0.0053020804	0.0021656943	1.247559e-10	1.2477018e-10	1.2485209e-10	1.2489114e-10	0.014065132	1.2489018e-10	1.249052e-10	1.2479803e-10	0.013576473	0.07219817	0.89269245	1.2473474e-10	1.2473307e-10	1.247966e-10
21x39	1.2014359e-10	1.2009137e-10	1.1998695e-10	1.2017935e-10	1.2006388e-10	1.2014474e-10	1.1995996e-10	1.2012366e-10	1.2013718e-10	1.2025111e-10	0.02696911	1.201475e-10	1.2001053e-10	1.2000778e-10	0.0136333015	0.040308762	0.9190888	1.2016468e-10	1.2017705e-10	1.2018096e-10
21x41	1.4514386e-10	1.4493416e-10	1.4529675e-10	1.4488302e-10	1.4497259e-10	1.4515217e-10	1.4493996e-10	1.4517487e-10	1.4517404e-10	1.4520726e-10	0.030662797	1.4511813e-10	1.449209e-10	1.4511672e-10	0.010635053	0.080667324	0.87803483	1.448554e-10	1.4505612e-10	1.4525076e-10
21x43	9.5291004e-11	9.539848e-11	0.0025419823	9.525103e-11	9.5438345e-11	9.540595e-11	0.0004850673	9.5426146e-11	9.535537e-11	9.534136e-11	0.016098544	9.5496784e-11	9.542323e-11	9.5266295e-11	0.029822292	0.09217282	0.85887927	9.534937e-11	9.528301e-11	9.533227e-11
21x5	2.5203178e-10	2.521188e-10	2.5219335e-10	2.5231556e-10	2.5223376e-10	2.5222605e-10	2.5233096e-10	2.524489e-10	2.5222896e-10	2.5222896e-10	0.016837211	2.5241134e-10	2.5216398e-10	2.5196062e-10	2.5230015e-10	0.0854401	0.89772266	2.5230495e-10	2.5182129e-10	2.5202598e-10
21x7	2.0418778e-10	2.0407291e-10	2.0428437e-10	2.0392933e-10	0.0068031214	2.0409431e-10	2.041422e-10	2.0416673e-10	2.0443328e-10	2.0395967e-10	0.017251678	2.0416402e-10	2.0428904e-10	2.0436038e-10	0.02256699	0.040468656	0.91290957	2.03948e-10	2.0439973e-10	2.041165e-10
21x9	1.9431871e-10	1.9431166e-10	1.9428609e-10	1.9422274e-10	1.9409646e-10	1.9400169e-10	1.9420682e-10	1.9445182e-10	1.9415163e-10	1.9437986e-10	0.014863001	1.9405241e-10	1.9435986e-10	1.9444253e-10	0.05773103	0.11646094	0.81094503	1.9438469e-10	1.9445776e-10	1.9399134e-10
22x10	0.006706698	1.7767784e-10	1.773562e-10	1.7732371e-10	1.7747834e-10	1.775823e-10	1.7726826e-10	0.0059446967	1.777124e-10	1.7772293e-10	0.044910368	1.7842193e-10	1.776243e-10	1.7750171e-10	0.008432286	0.18010111	0.7539049	1.776226e-10	1.7730578e-10	1.7746955e-10
22x12	1.0957453e-10	1.0972343e-10	1.0959982e-10	1.0965691e-10	1.09661925e-10	1.0961885e-10	1.0933674e-10	1.09500777e-10	1.0945526e-10	1.09664645e-10	0.021653473	1.0948219e-10	1.09487835e-10	1.09668614e-10	0.01590158	0.09078693	0.871658	1.0947551e-10	1.0942603e-10	1.096293e-10
22x14	1.4322354e-10	1.433077e-10	1.4332356e-10	1.4301499e-10	0.006701128	1.4296261e-10	1.4306818e-10	1.4305372e-10	1.4313149e-10	1.4309684e-10	0.010088162	1.4332219e-10	1.4325878e-10	1.4303052e-10	0.03049227	0.095314614	0.8574039	1.4303025e-10	1.4303135e-10	1.4314869e-10
22x16	1.0165366e-10	1.0165404e-10	1.0155714e-10	1.015676e-10	1.0165772e-10	1.01646865e-10	0.00050584617	1.01564694e-10	1.0151628e-10	1.0167188e-10	0.018045204	1.0156296e-10	1.0169419e-10	1.01590854e-10	0.016458478	0.08858112	0.87640935	1.01445435e-10	1.0157767e-10	1.0172755e-10
22x18	1.1184398e-10	1.1214196e-10	1.11956035e-10	1.1194087e-10	1.11835874e-10	1.11985074e-10	1.1192187e-10	1.11939166e-10	1.12060076e-10	1.1188687e-10	0.028007628	1.1187299e-10	1.1211844e-10	1.1199981e-10	0.015604839	0.1107602	0.84562737	1.12035714e-10	1.1199341e-10	1.1181007e-10
22x20	1.7135433e-10	1.7157965e-10	1.7154728e-10	0.008892189	1.7150474e-10	1.7115899e-10	1.713968e-10	1.7139257e-10	1.7159339e-10	1.7154202e-10	0.038451783	0.018917378	1.7154562e-10	1.7147497e-10	0.023760347	0.11878378	0.7911945	1.7159668e-10	1.715381e-10	1.7159274e-10
22x22	6.8555006e-10	6.841354e-10	6.841694e-10	6.830389e-10	6.8558276e-10	6.83263e-10	6.839697e-10	6.8497896e-10	6.848182e-10	6.8526385e-10	0.065198205	6.839789e-10	6.84497e-10	6.8457795e-10	0.05488498	6.8460015e-10	0.8799168	6.8347544e-10	6.840193e-10	6.8501943e-10
22x24	1.5619868e-10	1.5644436e-10	1.5609146e-10	1.562386e-10	1.561272e-10	1.563853e-10	1.5637844e-10	1.5640349e-10	1.5633966e-10	1.5626692e-10	0.013213785	1.5633639e-10	0.0019384968	1.5609415e-10	0.036227025	0.004888419	0.94373226	1.5625053e-10	1.5608075e-10	1.5616175e-10
22x26	1.376294e-10	1.3786244e-10	1.3766194e-10	1.3767008e-10	1.3774336e-10	1.3767139e-10	0.0012632132	1.3752546e-10	1.3781379e-10	1.3765301e-10	0.009167893	1.3757925e-10	1.3771316e-10	1.3768953e-10	1.3783824e-10	0.039566275	0.9500027	1.3749425e-10	1.3768742e-10	1.3749898e-10
22x28	1.2214042e-10	1.2230174e-10	1.2227609e-10	1.2221314e-10	1.2238738e-10	1.2226185e-10	1.2228589e-10	1.2209873e-10	1.2220683e-10	1.2236498e-10	0.018667948	1.2236544e-10	1.2235471e-10	1.2213622e-10	0.024492463	0.08001739	0.87682223	1.2202889e-10	1.2214951e-10	1.2226511e-10
22x30	8.9171226e-11	8.926516e-11	8.923265e-11	8.9153705e-11	8.9052925e-11	8.899723e-11	8.899842e-11	8.9139765e-11	8.911851e-11	8.913722e-11	0.023741737	8.9251884e-11	8.916425e-11	8.930671e-11	0.01274473	0.17442055	0.789093	8.9204394e-11	8.908333e-11	8.921767e-11
22x32	1.3128998e-10	1.3101781e-10	1.3105456e-10	1.3120462e-10	1.3097859e-10	1.312334e-10	1.3119786e-10	1.310733e-10	1.3098883e-10	1.310188e-10	0.043859396	1.3140447e-10	1.3120988e-10	1.313293e-10	0.00752878	0.1135857	0.83502614	1.3139294e-10	1.3112932e-10	1.3126544e-10
22x34	9.054461e-11	9.038069e-11	9.057051e-11	9.045346e-11	9.0487104e-11	0.003166441	9.031485e-11	9.041688e-11	0.00068963686	0.00075174624	0.018861504	0.004178636	9.0404136e-11	9.05667e-11	0.00079459016	0.08703953	0.8845179	9.040379e-11	9.03674e-11	9.0462256e-11
22x36	1.0088186e-10	1.01049405e-10	1.0087435e-10	1.0096232e-10	0.0036928903	1.00912646e-10	1.00940756e-10	1.00860306e-10	1.01055955e-10	1.0113713e-10	0.006110552	1.0099911e-10	1.0088147e-10	1.0086088e-10	0.02554524	0.08792641	0.87672496	1.00985054e-10	1.00967325e-10	1.011028e-10
22x38	9.739818e-11	9.752049e-11	9.741231e-11	9.752422e-11	9.7508224e-11	9.747419e-11	9.744705e-11	9.749167e-11	9.7429204e-11	9.7611315e-11	0.023833899	9.7575385e-11	9.750488e-11	9.7521616e-11	0.013039496	0.05987426	0.90325236	9.752496e-11	9.757148e-11	9.7451144e-11
22x4	5.304475e-10	5.3113597e-10	0.022617526	5.293065e-10	5.2987925e-10	5.3074306e-10	5.2961957e-10	5.304708e-10	5.303525e-10	5.3009963e-10	0.032913454	5.307289e-10	5.295771e-10	5.301441e-10	5.3059324e-10	5.301046e-10	0.9324632	5.305983e-10	5.29658e-10	0.012005787
22x40	1.5037653e-10	1.5038054e-10	1.5009456e-10	0.0043293764	1.5023575e-10	1.5044137e-10	1.50308e-10	1.5044165e-10	1.5041382e-10	1.5038054e-10	0.018379804	1.5025066e-10	1.5037509e-10	1.5013005e-10	0.03685964	0.042529263	0.89790195	1.5048413e-10	1.5043161e-10	1.5010429e-10
22x42	1.9380482e-10	1.9363262e-10	0.008556113	1.9351079e-10	1.9374273e-10	1.9383514e-10	1.9351226e-10	1.9367623e-10	0.009181809	1.9376267e-10	0.005963125	1.9423706e-10	1.9378447e-10	1.9379115e-10	1.9341265e-10	0.053760592	0.92253834	1.9348016e-10	1.9341374e-10	1.9346245e-10
22x44	1.6348366e-10	1.6381545e-10	1.6357753e-10	1.6335273e-10	1.6361373e-10	1.634852e-10	1.6344841e-10	1.6348022e-10	1.63498e-10	1.6346992e-10	0.025476951	1.6382515e-10	1.6362996e-10	1.6359782e-10	0.011926917	0.15064134	0.81195486	1.6363245e-10	1.6349207e-10	1.6367273e-10
22x6	3.0657527e-10	3.0718988e-10	3.0697023e-10	3.0713598e-10	0.008721502	3.06494e-10	3.0674666e-10	0.010011412	3.0668348e-10	3.0684438e-10	3.0698077e-10	3.0731528e-10	3.0667002e-10	3.066466e-10	3.0657002e-10	0.037261892	0.94400525	3.0698954e-10	3.067835e-10	3.0662148e-10
22x8	2.0285278e-10	2.0249442e-10	2.0319278e-10	2.0266058e-10	2.030324e-10	2.0308273e-10	2.0252919e-10	2.027267e-10	2.0285278e-10	2.0275763e-10	0.025487078	2.0281138e-10	2.0312729e-10	2.0300875e-10	0.032431383	0.051444624	0.890637	2.0317145e-10	2.029178e-10	2.0319936e-10
