	B cell_Fcmr high(Liver)	B cell_Jchain high(Liver)	Dendritic cell_Cst3 high(Liver)	Dendritic cell_Siglech high(Liver)	Endothelial cell(Liver)	Epithelia cell_Spp1 high(Liver)	Epithelial cell(Liver)	Erythroblast_Hbb-bs high(Liver)	Erythroblast_Hbb-bt high(Liver)	Granulocyte(Liver)	Hepatocyte_Fabp1 high(Liver)	Hepatocyte_mt-Nd4 high(Liver)	Kuppfer cell(Liver)	Macrophage_Chil3 high(Liver)	Neutrophil_Ngp high(Liver)	Pericentral (PC) hepatocytes(Liver)	Periportal (PP) hepatocyte(Liver)	Stromal cell(Liver)	T cell_Gzma high(Liver)	T cell_Trbc2 high(Liver)
23x33	1.2028123e-10	1.2022389e-10	1.2019477e-10	1.2003235e-10	1.2013267e-10	1.2004585e-10	1.201141e-10	1.2001906e-10	1.2018468e-10	0.003970737	1.2008752e-10	1.2007287e-10	1.2015695e-10	1.201258e-10	1.2009829e-10	0.45520023	0.540829	1.2011891e-10	1.200976e-10	1.2016611e-10
23x35	1.0344169e-10	1.03604784e-10	1.0363463e-10	1.0359412e-10	1.0345886e-10	1.0344919e-10	1.0354927e-10	1.03489835e-10	1.03664084e-10	1.03687815e-10	1.0352499e-10	1.03536034e-10	1.0359688e-10	1.03708195e-10	1.0356349e-10	0.4342506	0.56574947	1.0354888e-10	1.03623166e-10	1.0357693e-10
23x37	1.1777525e-10	1.1766656e-10	1.177649e-10	1.1751158e-10	1.1755978e-10	1.1764928e-10	1.1763851e-10	1.1763335e-10	0.002319587	0.0048109773	1.1774806e-10	1.1754947e-10	1.1772626e-10	1.1751561e-10	1.1766095e-10	0.41261005	0.5755823	1.1741434e-10	1.176596e-10	0.004676998
23x39	7.919474e-11	7.9105375e-11	7.9132985e-11	7.907384e-11	0.0069960253	7.9153364e-11	7.903117e-11	7.921831e-11	7.919006e-11	7.921982e-11	7.9070216e-11	7.9069466e-11	7.920517e-11	7.9060716e-11	7.9124526e-11	0.47260034	0.5195418	0.0008618069	7.912589e-11	7.9189155e-11
23x41	1.1212229e-10	1.1220101e-10	1.1214987e-10	1.1225431e-10	1.1217106e-10	0.0024867572	1.122359e-10	1.1219182e-10	1.12025667e-10	1.12079304e-10	1.12159296e-10	1.12177476e-10	1.12433014e-10	1.1222284e-10	1.1216399e-10	0.4283351	0.562385	1.1249459e-10	0.006793108	1.1207011e-10
23x43	2.72779e-10	2.7270405e-10	2.7311423e-10	2.7278207e-10	0.0118662575	2.731252e-10	2.730101e-10	2.7287628e-10	2.7283725e-10	2.7311112e-10	2.7280395e-10	2.730101e-10	2.7277636e-10	2.730101e-10	2.7266664e-10	0.4430304	0.5169505	0.028152844	2.72586e-10	2.7300748e-10
23x45	1.3936623e-10	0.006235495	1.393944e-10	1.3937047e-10	1.3942418e-10	1.3948695e-10	1.3935532e-10	1.39375e-10	1.3952765e-10	1.3948934e-10	1.3945796e-10	1.3944333e-10	1.396275e-10	1.39467e-10	1.3931253e-10	0.4995955	0.49416897	1.3952395e-10	1.396179e-10	1.3926366e-10
23x47	4.3147128e-10	4.3152643e-10	4.3118828e-10	4.3084789e-10	4.315248e-10	4.3183926e-10	4.3094486e-10	4.3184092e-10	0.0047029974	4.3168774e-10	4.318261e-10	4.316779e-10	4.3260348e-10	4.314416e-10	4.310731e-10	0.4044607	0.59083635	4.3138731e-10	4.310065e-10	4.311348e-10
23x49	1.5028451e-10	1.5037914e-10	1.5054531e-10	1.5039117e-10	1.5053324e-10	1.5053869e-10	1.5036307e-10	1.5047956e-10	0.0026957793	1.5043766e-10	1.503361e-10	0.0071392497	1.5046693e-10	1.5057458e-10	1.5036451e-10	0.4817731	0.50583196	0.002559918	1.504876e-10	1.5043078e-10
23x51	1.4398374e-10	1.4382043e-10	1.4375928e-10	1.4377545e-10	1.4401232e-10	1.4399858e-10	1.436713e-10	1.437697e-10	1.4387531e-10	1.4411701e-10	1.4388464e-10	1.4372391e-10	0.01362481	1.4376751e-10	1.4408263e-10	0.5404647	0.44591048	1.437146e-10	1.4386735e-10	1.4374227e-10
23x53	1.2399348e-10	1.2393013e-10	1.2403015e-10	1.2408718e-10	1.2398924e-10	1.2392919e-10	1.238642e-10	0.004599211	0.0031684253	1.2389137e-10	0.004420854	1.2407536e-10	1.2386278e-10	1.2411583e-10	1.2403656e-10	0.5916748	0.39613667	1.2404458e-10	1.240226e-10	1.238916e-10
23x55	2.0923831e-10	2.0903806e-10	2.094851e-10	2.0902771e-10	2.0911702e-10	2.0879778e-10	2.0932253e-10	2.0922312e-10	2.0922475e-10	2.0922833e-10	2.0945994e-10	2.0898944e-10	2.0954304e-10	2.0947072e-10	2.0900576e-10	0.476077	0.523923	2.0897586e-10	2.094779e-10	2.0947868e-10
23x57	2.1309794e-10	2.1374519e-10	2.1407036e-10	2.134885e-10	2.1356425e-10	2.1319836e-10	2.1365593e-10	2.1359846e-10	2.1355732e-10	2.1340178e-10	2.1322562e-10	0.012980147	2.1344247e-10	2.1354837e-10	2.1313941e-10	0.56374365	0.4232762	2.1337287e-10	2.133977e-10	2.1354796e-10
23x59	1.7060119e-10	1.7065553e-10	1.7082358e-10	1.707985e-10	0.0070577	1.7097515e-10	1.7037291e-10	1.7074833e-10	1.7079134e-10	1.7077179e-10	1.7068809e-10	1.7121567e-10	1.7076136e-10	1.707454e-10	0.0055146045	0.575081	0.41234663	1.7077635e-10	1.7063698e-10	1.705693e-10
23x61	0.0023840012	8.885238e-11	8.889238e-11	8.892613e-11	0.0021235552	8.8813575e-11	8.887238e-11	8.893834e-11	8.8980594e-11	8.885966e-11	8.8919004e-11	8.885729e-11	0.0035364288	8.8997906e-11	8.892833e-11	0.43888623	0.54906774	8.90446e-11	0.004002023	8.899043e-11
24x26	1.6685607e-10	1.6680993e-10	1.6680292e-10	1.6681438e-10	1.668723e-10	1.6657656e-10	1.6668207e-10	1.6666109e-10	1.6650697e-10	0.0075024534	1.6663185e-10	1.6677429e-10	1.6662771e-10	1.6662231e-10	1.6660452e-10	0.4695317	0.52296585	1.6643015e-10	1.6685034e-10	1.6675519e-10
24x28	8.959826e-11	8.952242e-11	8.959792e-11	8.954598e-11	8.944954e-11	8.944937e-11	8.944236e-11	8.951746e-11	8.949271e-11	8.949237e-11	8.956238e-11	8.9631254e-11	8.964784e-11	8.960168e-11	8.9492205e-11	0.4486005	0.55139947	8.943282e-11	8.9470015e-11	8.9436916e-11
24x30	1.0796785e-10	1.0789682e-10	1.0797464e-10	1.0789744e-10	1.08129214e-10	1.08040986e-10	1.0799916e-10	1.0805416e-10	1.0782709e-10	1.0802759e-10	1.0808509e-10	1.0808695e-10	1.0810117e-10	1.08032944e-10	1.079487e-10	0.5098325	0.49016747	1.0802985e-10	1.07985364e-10	1.0785567e-10
24x32	6.99877e-11	7.013002e-11	7.0073454e-11	7.000319e-11	0.0044471943	7.0088026e-11	7.0049404e-11	7.004873e-11	7.005248e-11	7.015544e-11	7.000826e-11	7.0103534e-11	7.006584e-11	7.0106476e-11	7.007961e-11	0.5460917	0.4494611	7.004566e-11	7.00665e-11	7.0096186e-11
24x34	7.987134e-11	8.007421e-11	7.989602e-11	7.998369e-11	0.0009296514	7.988261e-11	7.992209e-11	7.9852146e-11	7.998811e-11	7.998873e-11	8.0032064e-11	8.003955e-11	8.005329e-11	8.005451e-11	7.990714e-11	0.50542325	0.4920415	0.0016056652	8.002428e-11	7.985382e-11
24x36	1.1819325e-10	1.1830241e-10	1.1812068e-10	1.180209e-10	0.0023197595	1.1821827e-10	1.179624e-10	1.1800178e-10	1.18253e-10	1.180315e-10	1.1828367e-10	1.18207e-10	1.1811796e-10	1.1811956e-10	1.1809072e-10	0.40630502	0.5913752	1.1797342e-10	1.1808464e-10	1.1811076e-10
24x38	1.6641859e-10	1.666028e-10	1.6677543e-10	1.6652305e-10	1.6661836e-10	1.6676334e-10	1.6637257e-10	1.6645889e-10	1.6649732e-10	1.667115e-10	1.6692978e-10	1.6666539e-10	1.667201e-10	1.6681997e-10	1.6672869e-10	0.43369526	0.56630474	1.6677926e-10	1.6646716e-10	1.665618e-10
24x40	1.1505361e-10	1.1500578e-10	1.1503453e-10	1.15091804e-10	0.0041334764	1.1505493e-10	0.00060705206	1.15004464e-10	1.1496368e-10	1.1515549e-10	1.1514956e-10	0.010455809	0.004963467	1.151568e-10	1.149389e-10	0.47248408	0.5073561	1.1510827e-10	1.15025746e-10	1.15121884e-10
24x42	1.200321e-10	1.1995496e-10	1.1997946e-10	1.2009255e-10	1.201237e-10	1.2001722e-10	1.200362e-10	1.2013104e-10	1.198045e-10	1.2009438e-10	1.2014158e-10	1.1999227e-10	1.2001332e-10	1.1997006e-10	1.2022708e-10	0.4608674	0.53890926	1.2004882e-10	0.00022331472	1.1985411e-10
24x44	0.0057784403	1.2176542e-10	1.2156004e-10	1.2176588e-10	1.2170737e-10	1.2171827e-10	1.2153083e-10	1.2159158e-10	0.0030133196	1.2152922e-10	1.215946e-10	1.21564e-10	0.0047797165	1.2172593e-10	1.2177052e-10	0.4805781	0.50585043	1.2169947e-10	1.2173454e-10	1.2168579e-10
24x46	1.237242e-10	0.0037706473	1.2380187e-10	1.2382738e-10	0.0059163785	1.236756e-10	1.2375016e-10	1.2376125e-10	0.0022068848	1.2390038e-10	1.2379596e-10	1.2374261e-10	1.2395662e-10	1.2384155e-10	1.2390818e-10	0.4640029	0.52076167	0.003341579	1.2395615e-10	1.2388265e-10
24x48	1.2096774e-10	1.2110972e-10	1.2115778e-10	1.2106098e-10	1.210693e-10	1.2092645e-10	1.2112311e-10	1.2126458e-10	1.2123175e-10	1.2103213e-10	1.2107622e-10	0.00621891	1.2140901e-10	1.2113398e-10	1.2111248e-10	0.49811995	0.49566114	1.2098182e-10	1.2113074e-10	1.2121625e-10
24x50	1.3492588e-10	1.3509556e-10	1.3512469e-10	1.3496061e-10	1.3511128e-10	1.3488032e-10	1.3507495e-10	1.3499486e-10	1.3506773e-10	1.350188e-10	0.0042378292	0.009770407	1.3531348e-10	1.3487415e-10	1.3483044e-10	0.533678	0.45231378	1.347898e-10	1.3515433e-10	1.3483119e-10
24x52	9.976706e-11	9.9689264e-11	9.980494e-11	9.970296e-11	9.98196e-11	0.0030276538	9.968489e-11	9.964706e-11	9.981427e-11	9.996249e-11	9.973244e-11	9.9804366e-11	9.981997e-11	9.9695155e-11	9.982817e-11	0.5164779	0.47528067	9.964079e-11	0.0052137836	9.97391e-11
24x54	1.5751805e-10	1.5723049e-10	1.5755862e-10	1.5741414e-10	0.004496884	1.5716964e-10	1.5741083e-10	1.5736701e-10	1.573094e-10	1.5728689e-10	1.5745107e-10	1.573493e-10	1.5736551e-10	1.574766e-10	1.5750784e-10	0.48192978	0.5135733	1.573115e-10	1.5727519e-10	1.5729588e-10
24x56	1.063946e-10	1.06470124e-10	1.0639399e-10	1.063729e-10	1.065646e-10	1.06510134e-10	0.00031280096	1.0661908e-10	1.0659102e-10	1.06522326e-10	1.0654996e-10	0.006464004	1.0657131e-10	1.0649713e-10	1.06527204e-10	0.48943207	0.50379115	1.06494286e-10	1.06594476e-10	1.06459966e-10
24x58	1.03369396e-10	1.034179e-10	1.0341988e-10	1.0337373e-10	0.0017378619	1.0322931e-10	1.03320116e-10	1.03432304e-10	1.0342422e-10	1.0351125e-10	1.0339601e-10	1.0326534e-10	0.003008688	1.03621084e-10	1.0345144e-10	0.44618443	0.5454435	0.0036255117	1.03369e-10	1.0330258e-10
24x60	9.981904e-11	9.980534e-11	1.00020305e-10	9.975814e-11	1.0012872e-10	9.970925e-11	9.9877516e-11	9.9760804e-11	9.9793535e-11	9.985465e-11	9.995641e-11	9.973645e-11	0.007991229	9.983142e-11	9.974805e-11	0.46126238	0.5307464	9.995584e-11	9.989427e-11	3.0272606e-08
24x62	1.6282044e-10	1.6306193e-10	1.6305755e-10	1.6272979e-10	1.6296026e-10	1.6281795e-10	1.6261902e-10	1.627574e-10	1.6289065e-10	1.6292358e-10	1.6275306e-10	1.6292327e-10	0.0066168043	1.6294129e-10	1.6294348e-10	0.42190894	0.57147425	1.6270031e-10	1.6281175e-10	1.6286329e-10
25x25	1.5243411e-10	1.5246901e-10	1.5243033e-10	1.5218805e-10	1.5238644e-10	1.5245796e-10	0.00045767555	1.5235302e-10	1.5243702e-10	1.5231293e-10	1.523414e-10	1.5239836e-10	1.523228e-10	1.5219473e-10	1.5234895e-10	0.44513795	0.5544044	1.524597e-10	1.5250973e-10	1.5236144e-10
25x27	1.4531142e-10	1.4549058e-10	1.4548862e-10	1.4531584e-10	1.4552637e-10	1.4524767e-10	1.4527261e-10	1.4554358e-10	1.4558217e-10	1.4555829e-10	1.4545672e-10	1.4524047e-10	1.452521e-10	1.4521334e-10	1.4548862e-10	0.4151398	0.57212085	1.4547474e-10	0.012739295	1.4544452e-10
25x29	1.233878e-10	1.2323492e-10	1.233558e-10	1.2327511e-10	1.2325585e-10	1.232709e-10	1.233198e-10	1.2335603e-10	1.2339015e-10	1.2321846e-10	1.232093e-10	1.2326688e-10	1.2317523e-10	1.2319097e-10	1.2353403e-10	0.38873094	0.61126906	1.2318957e-10	1.2316655e-10	1.2339627e-10
25x31	7.933547e-11	7.9379815e-11	7.943874e-11	7.923656e-11	7.925168e-11	7.935983e-11	7.93727e-11	0.0035710924	7.92278e-11	7.937331e-11	7.9337585e-11	7.925273e-11	7.931928e-11	7.931443e-11	7.9347424e-11	0.44733316	0.5483135	0.0007822401	7.925213e-11	7.939299e-11
25x33	9.247112e-11	9.2629474e-11	9.26247e-11	9.2598026e-11	0.0017935922	9.237328e-11	9.250041e-11	9.2544174e-11	9.258001e-11	9.2547886e-11	0.0031016746	9.255353e-11	0.008632383	9.250376e-11	9.2527756e-11	0.45813942	0.5227203	9.259997e-11	0.0056126383	9.247906e-11
25x35	1.4268538e-10	1.4255236e-10	1.426462e-10	1.425162e-10	1.4234287e-10	1.4242979e-10	1.4254883e-10	1.4246021e-10	1.4257846e-10	1.4250887e-10	1.4269519e-10	1.4261736e-10	1.4288909e-10	1.425355e-10	0.0070580347	0.42271888	0.5702231	1.4245452e-10	1.4239501e-10	1.4263395e-10
25x37	0.0023217334	8.781599e-11	8.764397e-11	8.763761e-11	8.760118e-11	8.765668e-11	8.774567e-11	8.7751195e-11	0.0015282537	8.773095e-11	8.7787354e-11	0.0045000445	8.7741314e-11	8.7796895e-11	8.7708354e-11	0.507197	0.484453	8.770568e-11	8.801503e-11	8.7604694e-11
25x39	1.2653653e-10	1.2648949e-10	1.2654426e-10	1.2645789e-10	1.2652326e-10	1.2635203e-10	1.2632649e-10	1.2657178e-10	1.2651746e-10	1.2652712e-10	1.2648442e-10	0.0048653614	1.2642266e-10	1.264147e-10	1.2649093e-10	0.546737	0.44579026	1.2637541e-10	1.2643449e-10	0.0026073265
25x41	1.0568585e-10	1.057173e-10	1.057883e-10	1.05807474e-10	1.057405e-10	1.05590946e-10	1.0576611e-10	1.0562237e-10	1.057407e-10	1.0581353e-10	1.0576975e-10	1.0579456e-10	1.05751186e-10	1.0577055e-10	1.058101e-10	0.4898484	0.51015157	1.057409e-10	1.05689686e-10	1.0560908e-10
25x43	9.399461e-11	9.40737e-11	9.411354e-11	9.4024004e-11	0.018491438	9.4066706e-11	9.405092e-11	9.400913e-11	9.3989226e-11	9.394208e-11	9.415466e-11	9.4024365e-11	9.40172e-11	9.4012895e-11	9.397059e-11	0.4527701	0.5184751	0.010263276	9.40441e-11	9.4009495e-11
25x45	1.1998291e-10	1.2005846e-10	1.1992138e-10	1.1977484e-10	1.1985049e-10	1.2000237e-10	1.1990971e-10	1.1997034e-10	1.1984568e-10	1.1992984e-10	1.1983654e-10	1.1992526e-10	1.2002915e-10	1.1998177e-10	1.1987245e-10	0.3814101	0.61858994	1.1981986e-10	1.1977758e-10	1.2006121e-10
25x47	1.719976e-10	1.7223002e-10	1.721062e-10	1.7185627e-10	1.7194413e-10	1.7199302e-10	1.7164431e-10	1.7217912e-10	1.7171209e-10	0.005427429	1.7206749e-10	1.7186118e-10	0.013443469	1.7187692e-10	1.7219948e-10	0.4176768	0.5634523	1.7175435e-10	1.7181725e-10	1.7192871e-10
25x49	1.368824e-10	1.3719266e-10	1.3723898e-10	1.3702815e-10	0.004158788	1.3710266e-10	1.3706973e-10	1.3696388e-10	0.0026379977	1.3701275e-10	1.3705874e-10	1.3716205e-10	1.3719972e-10	1.3692339e-10	1.3688606e-10	0.3433852	0.64981806	1.3689781e-10	1.3694378e-10	1.3699185e-10
25x51	0.0039206827	1.2141935e-10	1.2138045e-10	1.2131124e-10	1.2124507e-10	1.2111749e-10	1.2124322e-10	1.2138693e-10	1.2117157e-10	0.0043804026	1.213265e-10	1.2116648e-10	1.2130823e-10	1.213721e-10	1.2114962e-10	0.45461485	0.53708416	1.2123398e-10	1.2128001e-10	1.212393e-10
25x53	1.2372887e-10	1.2404029e-10	1.2391733e-10	1.2383275e-10	0.0038451233	1.2386062e-10	1.2365196e-10	1.2376451e-10	1.2393955e-10	1.2402138e-10	0.0028571265	1.2370197e-10	1.2375011e-10	1.2385615e-10	1.2384291e-10	0.46304134	0.52362144	0.0066350405	1.2378694e-10	1.2393458e-10
25x55	1.6638578e-10	1.6661093e-10	1.664972e-10	1.6655216e-10	1.6657059e-10	1.6636927e-10	1.6647529e-10	1.6666529e-10	1.6676101e-10	1.665204e-10	1.6666306e-10	1.6673078e-10	1.6681571e-10	1.664788e-10	0.0013525124	0.42045853	0.57818896	1.6650228e-10	1.6668437e-10	1.6672569e-10
25x57	6.8590036e-11	6.86238e-11	6.870094e-11	6.8577616e-11	6.866518e-11	6.850166e-11	6.858311e-11	6.859488e-11	6.854322e-11	6.864933e-11	6.8569116e-11	6.862524e-11	6.8595934e-11	0.0030704064	6.861805e-11	0.44289225	0.55321515	0.0008223208	6.863388e-11	6.858271e-11
25x59	9.648702e-11	9.663436e-11	9.659658e-11	9.651279e-11	9.65671e-11	9.6660534e-11	9.641031e-11	9.6528986e-11	9.665648e-11	9.645095e-11	9.657521e-11	9.650413e-11	9.668543e-11	9.6488484e-11	9.666164e-11	0.5686815	0.4313185	9.652236e-11	9.658958e-11	9.661998e-11
25x61	4.2229645e-10	4.222876e-10	4.2285497e-10	4.2225054e-10	0.017309824	4.2221188e-10	4.2221993e-10	4.227131e-10	4.225325e-10	0.0070535326	4.2255024e-10	4.2213136e-10	4.222747e-10	4.2225534e-10	4.2239712e-10	0.3896579	0.57877034	0.007208438	4.2386678e-10	4.2314868e-10
26x22	1.5397963e-10	1.5446441e-10	1.5416038e-10	1.5418125e-10	1.5402812e-10	1.5403957e-10	1.5414214e-10	1.5410188e-10	1.5377626e-10	1.5416127e-10	1.5401432e-10	1.537698e-10	0.012955103	1.5416185e-10	1.5406396e-10	0.44236612	0.54467875	1.5406308e-10	1.5382613e-10	1.5393589e-10
26x24	1.4170394e-10	1.4164368e-10	1.414671e-10	1.4172663e-10	1.4137619e-10	1.4210451e-10	1.4153755e-10	1.4156616e-10	1.4164449e-10	1.4157128e-10	1.4157128e-10	1.4157372e-10	1.4158236e-10	1.4143607e-10	1.4157182e-10	0.50820255	0.4917975	1.417534e-10	1.41791e-10	1.4150973e-10
26x26	1.1124555e-10	1.11562586e-10	0.0050148778	1.11558325e-10	1.1154173e-10	1.1134255e-10	1.1136528e-10	1.1145623e-10	1.11473886e-10	0.0038407345	1.1154726e-10	1.1143157e-10	1.11534275e-10	1.11443486e-10	1.1143031e-10	0.43671915	0.55442524	1.1144263e-10	1.1143157e-10	1.114218e-10
26x28	9.451584e-11	9.4583466e-11	9.4333395e-11	9.444988e-11	0.0028442356	9.436165e-11	9.4434925e-11	9.443943e-11	9.4397115e-11	9.434743e-11	9.449547e-11	9.442772e-11	9.440125e-11	9.4436556e-11	9.436165e-11	0.4495315	0.54762423	9.437299e-11	9.4302274e-11	9.44933e-11
26x30	9.979926e-11	9.9805546e-11	9.978555e-11	9.963493e-11	9.979507e-11	9.9716485e-11	9.9764995e-11	9.979221e-11	9.9681687e-11	9.9664964e-11	9.967009e-11	9.970166e-11	9.965641e-11	9.985581e-11	9.969519e-11	0.5350331	0.46496686	9.975986e-11	9.967618e-11	9.9651086e-11
26x32	1.4419435e-10	1.4445006e-10	1.4414155e-10	1.4426918e-10	1.4428816e-10	1.4412038e-10	1.4413468e-10	1.4428403e-10	1.4445725e-10	1.4436194e-10	1.4439554e-10	1.4440821e-10	1.4434184e-10	1.4446165e-10	1.4462183e-10	0.40947574	0.5905242	1.4427798e-10	1.4439884e-10	1.4440546e-10
26x34	1.7979061e-10	1.7945075e-10	1.7968879e-10	1.7938367e-10	1.7938333e-10	1.7949114e-10	1.7953668e-10	1.7947129e-10	1.7956271e-10	1.7951922e-10	1.795692e-10	1.796648e-10	1.7971345e-10	1.796984e-10	0.0027403012	0.4170925	0.5801672	1.7939154e-10	1.7961031e-10	1.7974124e-10
26x36	1.3514331e-10	1.3517167e-10	1.3509537e-10	1.3503379e-10	1.3523509e-10	1.351268e-10	1.3483124e-10	1.3509562e-10	1.3504152e-10	1.350902e-10	1.3496762e-10	0.006049599	1.3497868e-10	1.3524129e-10	1.3504255e-10	0.3691258	0.6248246	1.3513994e-10	1.3503895e-10	1.3501963e-10
26x38	0.0068567744	1.245992e-10	1.2456997e-10	1.2457378e-10	1.2463058e-10	0.0019101899	1.2482518e-10	1.2463842e-10	1.2446619e-10	1.2459803e-10	1.2475426e-10	1.2461869e-10	1.2465577e-10	1.2463772e-10	1.2482422e-10	0.6018944	0.3893387	1.2461679e-10	1.2486519e-10	1.2471879e-10
26x40	9.0196385e-11	8.999327e-11	9.013379e-11	9.007708e-11	0.0023876952	8.999894e-11	0.00015941983	9.0162676e-11	8.9997565e-11	0.0029610666	9.0008556e-11	9.014703e-11	9.0296055e-11	9.005217e-11	8.9970274e-11	0.5950409	0.39945093	8.997388e-11	9.005165e-11	8.999327e-11
26x42	1.0043403e-10	1.0063076e-10	1.0056572e-10	1.0054442e-10	1.0065303e-10	1.0061733e-10	1.00551914e-10	1.00593534e-10	1.0051451e-10	1.00563426e-10	1.0066282e-10	0.0056274254	1.0054386e-10	1.00571856e-10	1.0064708e-10	0.47703245	0.51734006	1.0062156e-10	1.00624814e-10	1.00570705e-10
26x44	1.0327441e-10	1.0329134e-10	1.0329548e-10	1.0318148e-10	1.0335303e-10	1.0318403e-10	1.0299212e-10	1.031921e-10	1.0302769e-10	1.03227336e-10	1.0331341e-10	1.0308371e-10	1.03229106e-10	1.0323895e-10	1.0307427e-10	0.3848512	0.6113435	0.0038052665	1.03085866e-10	1.03210794e-10
26x46	1.5774987e-10	1.5774325e-10	1.5780252e-10	1.574718e-10	0.024439717	0.003415847	1.5775077e-10	0.0059969947	1.579275e-10	1.57687e-10	1.5776071e-10	1.576004e-10	1.5758808e-10	1.578251e-10	1.5783563e-10	0.4140762	0.5520712	1.5751685e-10	1.578522e-10	1.5793532e-10
26x48	9.03946e-10	9.0678665e-10	9.054576e-10	9.053712e-10	9.0502933e-10	9.040236e-10	9.051347e-10	9.0491725e-10	9.0532115e-10	9.0517266e-10	9.05347e-10	9.0542135e-10	9.0434776e-10	9.0551633e-10	9.058013e-10	0.50584614	0.49415383	9.049379e-10	9.0533325e-10	9.047947e-10
26x50	2.31959e-10	2.3230211e-10	2.3221619e-10	2.319205e-10	2.3242801e-10	2.3225338e-10	2.3233847e-10	2.3253531e-10	2.3237214e-10	2.3209129e-10	2.3232027e-10	0.014056205	2.3234598e-10	0.012986759	0.0036793381	0.35360613	0.6156716	2.318683e-10	2.3239163e-10	2.3193154e-10
26x52	2.1340446e-10	2.1348302e-10	0.022849392	2.1331736e-10	2.1348873e-10	2.1349729e-10	2.1306648e-10	2.1347854e-10	2.1317621e-10	2.1335439e-10	2.1335847e-10	0.014795559	0.022730157	2.1318275e-10	2.1297872e-10	0.5089104	0.41506705	0.01564735	2.1344843e-10	2.1339713e-10
26x54	1.1739829e-10	1.1755782e-10	1.1741978e-10	1.1752734e-10	1.1735954e-10	1.175215e-10	1.172875e-10	1.174722e-10	1.1737052e-10	1.1752307e-10	1.1747063e-10	1.173864e-10	1.1748946e-10	1.1743523e-10	1.1749349e-10	0.3963047	0.60134304	0.002352283	1.1761972e-10	1.1747713e-10
26x56	9.199048e-11	9.2060165e-11	9.2098974e-11	9.19233e-11	9.2107766e-11	9.2117945e-11	9.203155e-11	9.203489e-11	9.1961536e-11	9.211286e-11	9.213148e-11	0.0043809377	9.195031e-11	9.1960134e-11	9.195768e-11	0.46342936	0.5321897	9.2119534e-11	9.195838e-11	9.197663e-11
26x58	9.425377e-11	9.427247e-11	9.430016e-11	9.415495e-11	9.426312e-11	9.4194465e-11	9.4313654e-11	9.429927e-11	9.41124e-11	9.42252e-11	9.422933e-11	9.428524e-11	9.4266005e-11	0.0047251303	9.424388e-11	0.4819155	0.5133594	9.411796e-11	9.424892e-11	9.431132e-11
26x60	9.4681304e-11	9.461577e-11	9.4482505e-11	9.447133e-11	9.445835e-11	9.44807e-11	0.0005185281	0.0022012359	9.451675e-11	9.46358e-11	9.457499e-11	9.456526e-11	9.447674e-11	9.4655846e-11	9.446323e-11	0.45456883	0.5427114	9.46201e-11	9.445583e-11	9.461216e-11
26x62	1.680612e-10	1.6789942e-10	1.6802403e-10	1.6781744e-10	1.678357e-10	1.681141e-10	1.6791671e-10	1.6795419e-10	1.6806441e-10	1.6799903e-10	1.6824979e-10	1.6802916e-10	1.6834706e-10	1.6806345e-10	1.6797758e-10	0.3876198	0.61238027	1.6806281e-10	1.6807243e-10	1.6811379e-10
27x21	1.7673384e-10	1.7673046e-10	1.7680396e-10	1.7678947e-10	1.7670114e-10	1.763567e-10	1.7671496e-10	1.7647143e-10	1.7656873e-10	0.0051850937	1.7653877e-10	1.7645393e-10	1.7646135e-10	1.7647211e-10	1.76688e-10	0.40661147	0.5882035	1.7657144e-10	1.764647e-10	1.7639303e-10
27x23	1.4565081e-10	1.4579228e-10	1.4549283e-10	1.4558305e-10	1.4542069e-10	1.4556749e-10	1.4555306e-10	1.4562887e-10	1.4546037e-10	1.4580036e-10	0.0075624553	1.4565109e-10	1.4576809e-10	1.4545926e-10	1.457189e-10	0.39404625	0.59839123	1.4557278e-10	1.457414e-10	1.4559137e-10
27x25	0.003409291	1.2131486e-10	1.2114929e-10	1.211158e-10	1.2126812e-10	1.211902e-10	1.2120221e-10	1.2131716e-10	1.2124014e-10	1.211946e-10	1.2121124e-10	1.2103613e-10	1.2108876e-10	1.2118603e-10	1.2117934e-10	0.55789495	0.43869582	1.2119805e-10	1.2108368e-10	1.2119297e-10
27x27	1.413017e-10	1.4140066e-10	1.4104132e-10	1.4129849e-10	0.0025256302	1.4128851e-10	1.4124835e-10	1.4121172e-10	1.4126748e-10	0.0055023697	1.4114145e-10	1.4100744e-10	1.4123677e-10	1.4127961e-10	1.4115706e-10	0.33634293	0.65562904	1.4122062e-10	1.4135615e-10	1.410217e-10
27x29	9.5102745e-11	9.513286e-11	9.501662e-11	9.5057774e-11	9.50177e-11	9.489147e-11	9.496426e-11	9.5039275e-11	9.4976214e-11	9.5063936e-11	9.496444e-11	0.0049458565	9.4877176e-11	9.504399e-11	9.500955e-11	0.44081825	0.5529442	0.0012916994	9.502025e-11	9.502913e-11
27x31	7.896906e-11	7.900477e-11	7.9099456e-11	7.904938e-11	7.911953e-11	7.890929e-11	7.894542e-11	7.9089804e-11	7.906386e-11	0.0024897505	7.897765e-11	7.898021e-11	7.8999196e-11	7.903567e-11	7.903114e-11	0.4970527	0.5004575	7.903446e-11	7.909749e-11	7.909885e-11
