	x	y	new_x	new_y	pixel_x	pixel_y	cluster
45x15	45	15	45.0	15.06	20612.7	9849.5	2
45x17	45	17	45.02	17.07	20620.2	10655.8	0
45x19	45	19	45.03	19.07	20622.2	11457.1	0
45x21	45	21	44.99	21.04	20608.2	12248.2	0
45x23	45	23	44.99	23.02	20608.1	13041.5	1
45x25	45	25	45.02	25.06	20616.9	13860.3	3
45x27	45	27	45.02	27.01	20619.6	14642.9	3
45x29	45	29	44.96	29.0	20598.4	15441.6	0
45x31	45	31	44.99	31.0	20606.4	16243.2	1
45x33	45	33	45.01	32.95	20614.8	17025.2	0
45x35	45	35	45.0	35.01	20610.6	17849.2	1
45x37	45	37	44.93	37.02	20587.7	18656.3	4
45x39	45	39	44.96	39.01	20595.7	19452.5	0
46x12	46	12	46.01	12.09	20976.5	8658.5	0
46x14	46	14	46.04	14.09	20986.5	9460.6	0
46x16	46	16	46.06	16.08	20995.7	10259.0	2
46x18	46	18	45.94	18.15	20949.8	11088.6	1
46x20	46	20	45.95	20.12	20955.2	11879.6	2
46x22	46	22	46.04	22.05	20986.9	12654.6	3
46x24	46	24	46.04	24.07	20987.8	13463.2	0
46x26	46	26	46.02	26.1	20978.9	14275.6	0
46x28	46	28	45.97	28.07	20963.2	15066.3	0
46x30	46	30	45.94	30.06	20952.3	15862.9	1
46x32	46	32	45.96	32.05	20959.6	16663.6	1
46x34	46	34	45.97	34.04	20961.3	17459.4	0
46x36	46	36	45.96	36.02	20957.6	18253.9	0
46x38	46	38	45.96	38.0	20957.4	19049.1	2
46x40	46	40	45.94	40.02	20949.1	19858.4	0
47x13	47	13	47.02	13.12	21340.4	9074.3	0
47x15	47	15	47.0	15.1	21332.5	9866.4	2
47x17	47	17	47.03	17.11	21344.8	10671.6	0
47x19	47	19	47.01	19.16	21337.6	11494.6	1
47x21	47	21	46.94	21.08	21312.1	12265.1	0
47x23	47	23	47.06	23.05	21354.9	13052.8	2
47x25	47	25	47.02	25.09	21341.9	13871.7	0
47x27	47	27	47.03	27.08	21342.9	14669.2	3
47x29	47	29	46.96	29.09	21318.1	15474.8	3
47x31	47	31	46.93	31.1	21308.7	16282.3	0
47x33	47	33	46.97	33.04	21323.3	17058.1	4
47x35	47	35	46.94	34.94	21312.3	17822.4	0
47x37	47	37	46.96	37.01	21320.5	18649.9	2
47x39	47	39	46.95	38.99	21314.1	19444.7	0
47x41	47	41	46.95	41.02	21313.9	20256.5	2
48x14	48	14	48.01	14.07	21699.4	9455.9	0
48x16	48	16	48.03	16.1	21706.1	10269.0	0
48x18	48	18	47.99	18.09	21691.3	11067.2	1
48x20	48	20	47.94	20.1	21672.5	11870.4	0
48x22	48	22	48.04	22.02	21710.1	12640.4	2
48x24	48	24	48.01	24.06	21697.1	13461.0	0
48x26	48	26	48.02	26.08	21701.1	14268.5	1
48x28	48	28	47.95	28.11	21677.5	15081.3	1
48x30	48	30	47.95	30.06	21676.9	15865.6	0
48x32	48	32	47.96	32.04	21681.0	16656.6	4
48x34	48	34	47.93	33.94	21668.1	17420.1	4
48x36	48	36	47.95	36.01	21675.3	18250.1	2
48x38	48	38	47.94	37.99	21673.0	19043.9	0
48x40	48	40	47.95	40.01	21676.8	19855.3	0
48x42	48	42	48.01	42.04	21696.7	20666.1	0
49x15	49	15	49.04	15.08	22071.2	9860.9	3
49x17	49	17	49.01	17.08	22060.2	10659.6	1
49x19	49	19	48.99	19.1	22053.0	11472.4	1
49x21	49	21	48.94	21.07	22033.3	12260.9	0
49x23	49	23	49.04	23.03	22069.4	13045.5	2
49x25	49	25	49.01	25.04	22057.8	13851.7	1
49x27	49	27	49.01	27.06	22057.5	14660.7	0
49x29	49	29	48.96	29.07	22040.8	15465.8	0
49x31	49	31	48.95	31.04	22037.6	16256.4	0
49x33	49	33	48.96	33.03	22041.6	17054.1	0
49x35	49	35	48.97	34.99	22046.0	17842.5	0
49x37	49	37	48.95	37.01	22038.5	18650.3	1
49x39	49	39	48.94	38.98	22035.3	19442.6	1
49x41	49	41	48.92	41.04	22028.3	20268.2	2
50x16	50	16	50.02	16.07	22424.4	10257.9	0
50x18	50	18	50.01	18.06	22420.5	11053.9	1
50x20	50	20	49.94	20.04	22396.4	11846.0	0
50x22	50	22	49.96	22.07	22402.4	12662.8	2
50x24	50	24	49.98	24.06	22408.3	13458.5	1
50x26	50	26	50.02	26.06	22422.8	14259.1	0
50x28	50	28	49.92	28.03	22389.1	15051.2	1
50x30	50	30	49.93	30.05	22392.8	15859.3	0
50x32	50	32	49.93	32.05	22391.9	16662.8	2
50x34	50	34	49.95	34.02	22397.0	17450.6	2
50x36	50	36	49.91	36.06	22384.8	18268.2	1
50x38	50	38	49.91	38.04	22385.2	19062.6	1
50x40	50	40	49.93	40.02	22393.0	19855.6	1
50x42	50	42	49.96	42.08	22400.9	20685.0	0
51x17	51	17	50.99	17.07	22773.3	10657.4	5
51x19	51	19	51.0	19.03	22776.0	11444.1	0
51x21	51	21	50.96	21.06	22762.4	12255.0	0
51x23	51	23	50.97	23.07	22766.5	13062.8	2
51x25	51	25	50.96	25.05	22764.2	13856.8	1
51x27	51	27	50.98	27.07	22771.9	14666.4	0
51x29	51	29	50.91	29.07	22746.4	15468.1	3
51x31	51	31	50.93	31.07	22750.8	16270.3	0
51x33	51	33	50.93	33.07	22752.6	17070.0	2
51x35	51	35	50.97	35.06	22766.0	17868.4	0
51x37	51	37	50.89	37.02	22739.3	18656.2	0
51x39	51	39	50.91	39.06	22743.9	19470.7	1
51x41	51	41	50.94	41.07	22756.6	20278.6	4
51x43	51	43	50.94	43.07	22755.6	21080.0	0
52x18	52	18	52.01	18.07	23141.5	11056.0	1
52x20	52	20	51.97	20.06	23126.6	11855.2	3
52x22	52	22	51.99	22.09	23136.9	12671.2	2
52x24	52	24	51.99	24.04	23133.9	13453.1	0
52x26	52	26	52.0	26.03	23139.0	14248.5	2
52x28	52	28	51.93	28.06	23113.5	15063.7	3
52x30	52	30	51.93	30.08	23114.4	15870.8	0
52x32	52	32	51.94	32.06	23115.8	16667.8	0
52x34	52	34	51.95	34.05	23120.7	17462.6	4
52x36	52	36	51.92	36.0	23109.6	18247.2	2
52x38	52	38	51.91	38.04	23106.3	19063.2	3
52x40	52	40	51.92	40.06	23110.8	19874.0	3
52x42	52	42	51.93	42.09	23114.0	20687.5	2
53x19	53	19	52.97	19.04	23490.8	11446.0	0
53x21	53	21	52.96	21.05	23486.4	12252.7	0
53x23	53	23	52.98	23.06	23491.7	13058.5	2
53x25	53	25	52.96	25.04	23485.7	13853.2	0
53x27	53	27	52.96	27.05	23485.9	14656.1	3
53x29	53	29	52.95	29.03	23482.8	15449.8	2
53x31	53	31	52.91	31.06	23468.6	16265.9	0
53x33	53	33	52.93	33.05	23475.8	17063.2	4
53x35	53	35	52.96	35.04	23484.1	17861.7	0
53x37	53	37	52.9	37.01	23463.0	18652.7	3
53x39	53	39	52.91	39.03	23466.6	19461.6	1
53x41	53	41	52.93	41.06	23472.9	20274.0	0
53x43	53	43	52.93	43.06	23473.1	21074.8	1
54x22	54	22	53.98	22.05	23853.9	12652.4	3
54x24	54	24	54.01	24.05	23863.7	13453.7	0
54x26	54	26	54.01	26.07	23863.1	14266.1	0
54x28	54	28	53.96	28.05	23847.4	15060.2	0
54x30	54	30	53.98	30.07	23854.7	15868.0	0
54x32	54	32	53.99	32.06	23858.6	16668.2	1
54x34	54	34	54.03	34.06	23870.6	17468.2	1
54x36	54	36	53.95	36.06	23842.8	18271.1	2
54x38	54	38	53.97	38.07	23849.9	19076.5	0
54x40	54	40	53.98	40.07	23855.2	19878.4	1
54x42	54	42	54.01	42.1	23865.1	20690.2	1
55x25	55	25	55.0	25.05	24221.3	13856.2	0
55x27	55	27	55.03	27.03	24231.7	14648.3	3
55x29	55	29	54.94	29.07	24201.2	15465.9	3
55x31	55	31	54.98	31.06	24213.3	16267.4	0
55x33	55	33	54.99	33.05	24220.1	17063.8	3
55x35	55	35	55.0	35.04	24222.6	17861.4	2
55x37	55	37	54.97	37.07	24211.6	18673.5	2
55x39	55	39	54.97	39.05	24212.9	19469.7	0
55x41	55	41	54.99	41.06	24218.7	20276.0	0
56x28	56	28	55.96	28.07	24569.4	15065.0	0
56x30	56	30	55.98	30.07	24575.1	15868.7	0
56x32	56	32	55.99	32.06	24581.0	16665.0	0
56x34	56	34	56.01	34.06	24585.3	17466.3	2
56x36	56	36	55.95	36.05	24565.5	18267.7	0
56x38	56	38	55.97	38.06	24573.5	19070.9	3
56x40	56	40	55.98	40.05	24576.3	19870.3	0
