	x	y	new_x	new_y	pixel_x	pixel_y	cluster
51x43	51	43	50.85	43.06	22705.3	19508.5	0
52x22	52	22	51.91	22.08	23088.1	11094.3	1
52x24	52	24	51.86	24.04	23071.1	11880.9	1
52x26	52	26	51.88	26.04	23077.9	12685.5	2
52x28	52	28	51.86	28.05	23070.0	13489.3	2
52x30	52	30	51.88	30.06	23077.5	14294.2	1
52x32	52	32	51.84	32.05	23062.0	15092.8	0
52x34	52	34	51.86	34.04	23070.6	15891.2	2
52x36	52	36	51.86	36.01	23070.1	16681.2	3
52x38	52	38	51.88	38.03	23076.9	17491.5	0
52x40	52	40	51.83	40.05	23057.5	18302.5	1
52x42	52	42	51.84	42.04	23061.7	19097.5	5
52x44	52	44	51.86	44.02	23068.0	19892.5	1
53x23	53	23	52.9	23.04	23445.4	11482.3	3
53x25	53	25	52.86	25.02	23430.6	12276.3	3
53x27	53	27	52.87	27.02	23436.0	13076.6	3
53x29	53	29	52.89	29.02	23440.4	13878.5	1
53x31	53	31	52.9	31.04	23443.3	14688.8	1
53x33	53	33	52.84	33.03	23424.1	15484.8	0
53x35	53	35	52.89	35.05	23442.6	16297.1	0
53x37	53	37	52.88	37.03	23436.5	17088.6	1
53x39	53	39	52.91	39.04	23450.3	17895.7	2
53x41	53	41	52.82	41.03	23416.0	18694.9	1
53x43	53	43	52.85	43.04	23426.0	19498.7	1
54x22	54	22	53.9	22.06	23807.9	11087.6	0
54x24	54	24	53.88	24.04	23799.4	11882.1	0
54x26	54	26	53.89	26.07	23803.5	12696.6	0
54x28	54	28	53.9	28.05	23804.9	13489.5	0
54x30	54	30	53.89	30.05	23803.7	14291.5	1
54x32	54	32	53.87	32.05	23796.4	15094.8	1
54x34	54	34	53.89	34.05	23801.1	15894.1	0
54x36	54	36	53.89	36.05	23802.2	16696.2	3
54x38	54	38	53.92	38.04	23812.6	17496.1	3
54x40	54	40	53.86	40.05	23790.5	18300.0	2
54x42	54	42	53.88	42.07	23799.6	19112.1	1
54x44	54	44	53.88	44.03	23800.3	19895.6	0
55x21	55	21	54.91	21.06	24171.4	10685.8	1
55x23	55	23	54.92	23.06	24174.0	11487.6	2
55x25	55	25	54.87	25.05	24157.7	12286.5	0
55x27	55	27	54.89	27.03	24164.8	13082.5	3
55x29	55	29	54.9	29.05	24165.9	13889.2	1
55x31	55	31	54.92	31.05	24175.8	14692.8	1
55x33	55	33	54.88	33.05	24161.7	15492.5	1
55x35	55	35	54.87	35.03	24157.6	16287.9	0
55x37	55	37	54.9	37.05	24166.6	17096.4	2
55x39	55	39	54.92	39.04	24173.4	17894.5	0
55x41	55	41	54.87	41.05	24154.7	18701.3	0
55x43	55	43	54.85	43.03	24149.8	19496.3	1
56x22	56	22	55.93	22.05	24538.8	11083.6	1
56x24	56	24	55.86	24.05	24515.2	11886.1	1
56x26	56	26	55.89	26.03	24525.1	12681.1	2
56x28	56	28	55.89	28.06	24525.8	13494.1	0
56x30	56	30	55.91	30.05	24532.7	14292.6	1
56x32	56	32	55.86	32.05	24515.7	15091.6	3
56x34	56	34	55.87	34.03	24519.3	15886.9	3
56x36	56	36	55.88	36.04	24521.4	16691.4	1
56x38	56	38	55.91	38.03	24531.9	17492.2	2
56x40	56	40	55.87	40.03	24518.6	18291.9	2
56x42	56	42	55.86	42.04	24515.4	19099.7	1
56x44	56	44	55.9	44.04	24527.2	19901.4	0
57x25	57	25	56.9	25.09	24888.8	12302.3	0
57x27	57	27	56.89	27.08	24886.5	13101.9	3
57x29	57	29	56.92	29.08	24896.2	13900.9	1
57x31	57	31	56.92	31.07	24895.2	14700.0	0
57x33	57	33	56.87	33.06	24879.8	15498.0	1
57x35	57	35	56.89	35.07	24885.1	16302.4	1
57x37	57	37	56.88	37.08	24882.1	17111.0	0
57x39	57	39	56.92	39.07	24895.0	17906.8	0
57x43	57	43	56.9	43.07	24889.0	19513.4	3
57x45	57	45	56.92	45.07	24896.4	20313.0	0
58x26	58	26	57.85	26.03	25233.0	12679.9	2
58x28	58	28	57.87	28.04	25238.7	13486.0	3
58x30	58	30	57.83	30.0	25223.8	14272.9	1
58x32	58	32	57.82	32.03	25220.3	15085.3	1
58x34	58	34	57.83	34.02	25225.9	15882.5	0
58x36	58	36	57.87	36.01	25239.7	16680.9	1
58x38	58	38	57.84	38.0	25230.0	17479.8	3
58x42	58	42	57.84	42.1	25229.6	19122.1	1
58x44	58	44	57.85	44.03	25234.1	19895.3	1
58x46	58	46	57.87	46.01	25239.5	20691.5	3
59x27	59	27	58.86	27.02	25598.6	13077.9	0
59x29	59	29	58.86	29.01	25596.9	13875.5	1
59x31	59	31	58.88	31.02	25602.9	14682.1	1
59x33	59	33	58.82	33.02	25584.1	15482.5	0
59x35	59	35	58.85	35.01	25592.7	16281.2	0
59x37	59	37	58.86	37.02	25596.3	17086.1	0
59x39	59	39	58.87	39.02	25602.4	17888.3	3
59x41	59	41	58.83	41.02	25585.4	18689.3	0
59x43	59	43	58.84	43.04	25590.7	19498.3	0
59x45	59	45	58.86	45.0	25599.0	20285.2	3
60x28	60	28	59.86	28.02	25958.4	13478.6	0
60x30	60	30	59.86	30.02	25959.7	14280.7	0
60x32	60	32	59.84	32.01	25950.2	15079.2	1
60x34	60	34	59.83	34.01	25948.7	15878.7	3
60x36	60	36	59.86	36.01	25959.8	16683.1	0
60x38	60	38	59.84	38.02	25950.9	17486.7	0
60x40	60	40	59.82	40.01	25944.2	18286.8	2
60x42	60	42	59.84	42.03	25952.1	19095.3	1
60x44	60	44	59.85	44.01	25953.0	19890.7	1
61x29	61	29	60.86	29.01	26320.6	13876.3	2
61x31	61	31	60.87	31.02	26323.2	14680.6	0
61x33	61	33	60.82	33.01	26304.1	15478.1	1
61x35	61	35	60.87	35.02	26321.4	16284.5	2
61x37	61	37	60.85	37.02	26317.5	17084.3	1
61x39	61	39	60.88	38.96	26327.8	17863.8	3
61x41	61	41	60.82	41.01	26305.6	18686.0	2
61x43	61	43	60.83	43.02	26309.2	19489.9	0
62x30	62	30	61.96	30.03	26716.9	14283.4	0
62x32	62	32	61.92	32.06	26702.4	15097.6	1
62x34	62	34	61.92	34.06	26701.6	15897.5	0
62x36	62	36	61.96	36.07	26715.7	16705.6	0
62x38	62	38	61.98	38.06	26724.3	17503.6	0
62x40	62	40	61.93	40.07	26704.5	18307.4	0
62x42	62	42	61.93	42.08	26706.5	19116.4	3
63x31	63	31	62.94	31.11	27068.7	14715.7	1
63x33	63	33	62.93	33.1	27067.8	15513.9	1
63x35	63	35	62.95	35.09	27075.3	16310.5	2
63x37	63	37	62.98	37.11	27086.4	17122.8	2
63x39	63	39	62.98	39.1	27084.8	17920.2	0
63x41	63	41	62.92	41.08	27063.2	18714.7	0
63x43	63	43	62.92	43.08	27062.2	19517.4	3
64x32	64	32	63.92	32.1	27425.2	15114.7	1
64x34	64	34	63.95	34.08	27434.6	15906.3	0
64x36	64	36	63.95	36.1	27436.8	16716.0	2
64x38	64	38	63.97	38.08	27442.5	17510.4	0
64x40	64	40	63.92	40.07	27424.3	18309.8	0
64x42	64	42	63.93	42.11	27428.8	19125.7	3
65x31	65	31	64.98	31.05	27807.0	14691.8	1
65x33	65	33	64.93	33.06	27788.6	15499.8	2
65x35	65	35	64.93	35.08	27788.0	16307.1	3
65x37	65	37	64.99	37.04	27811.8	17092.9	2
65x39	65	39	64.9	39.13	27776.8	17932.1	0
