	x	y	new_x	new_y	pixel_x	pixel_y	cluster
41x27	41	27	40.96	27.01	18752.0	13061.8	0
41x29	41	29	40.99	29.01	18762.3	13865.6	0
41x31	41	31	40.99	31.01	18762.5	14667.4	0
41x33	41	33	40.94	33.0	18742.1	15464.8	0
41x35	41	35	40.96	35.0	18750.1	16268.4	0
41x37	41	37	40.99	37.02	18760.8	17077.3	2
41x39	41	39	41.0	38.99	18764.5	17868.6	3
41x41	41	41	40.95	41.01	18748.9	18676.6	0
41x43	41	43	40.97	43.02	18753.1	19482.8	0
41x45	41	45	40.99	45.0	18762.8	20278.0	0
41x47	41	47	41.0	46.99	18764.0	21074.5	0
41x49	41	49	40.97	49.0	18752.9	21882.5	3
41x51	41	51	40.97	51.0	18754.9	22684.1	1
41x53	41	53	40.98	53.03	18759.1	23496.8	0
41x55	41	55	40.99	55.0	18762.6	24289.4	1
41x57	41	57	40.95	56.99	18748.0	25086.0	0
41x59	41	59	40.96	59.0	18752.5	25893.6	0
42x4	42	4	41.95	4.02	19109.6	3842.6	0
42x6	42	6	42.03	6.04	19138.6	4650.4	0
42x8	42	8	41.97	8.07	19114.0	5463.9	0
42x10	42	10	41.99	10.05	19123.3	6260.6	1
42x12	42	12	41.96	12.01	19112.0	7047.7	0
42x14	42	14	42.0	14.05	19125.1	7864.5	2
42x16	42	16	41.94	16.02	19105.2	8654.3	1
42x18	42	18	41.96	18.04	19112.1	9466.3	0
42x20	42	20	41.96	20.03	19111.7	10263.1	3
42x22	42	22	42.02	22.03	19133.5	11066.5	0
42x24	42	24	41.95	24.01	19106.7	11860.7	1
42x26	42	26	41.96	26.03	19110.4	12669.8	3
42x28	42	28	41.97	28.03	19117.0	13469.9	3
42x30	42	30	41.99	30.01	19123.9	14264.3	5
42x32	42	32	41.94	32.01	19102.9	15067.2	1
42x34	42	34	41.95	34.0	19109.9	15867.1	0
42x36	42	36	41.97	36.01	19115.9	16671.4	0
42x38	42	38	41.99	37.98	19122.7	17461.2	0
42x40	42	40	41.96	40.0	19112.1	18271.8	0
42x42	42	42	41.97	42.03	19113.9	19084.1	2
42x44	42	44	41.98	44.0	19118.7	19878.0	0
42x46	42	46	41.99	45.99	19123.5	20673.8	2
42x48	42	48	41.95	48.0	19107.1	21480.4	0
42x50	42	50	41.96	49.97	19110.6	22270.5	3
42x52	42	52	41.97	51.98	19116.3	23078.0	0
42x54	42	54	41.99	54.01	19120.9	23889.0	2
42x56	42	56	41.95	55.96	19107.3	24672.8	2
42x58	42	58	41.95	57.98	19108.5	25482.8	1
43x3	43	3	42.96	3.04	19471.5	3448.3	0
43x5	43	5	42.97	5.02	19476.2	4242.0	0
43x7	43	7	42.98	7.04	19479.7	5053.2	3
43x9	43	9	42.98	9.04	19479.3	5855.7	0
43x11	43	11	43.0	11.04	19488.5	6658.1	3
43x13	43	13	43.0	13.06	19486.1	7467.5	2
43x15	43	15	42.98	15.04	19478.4	8259.5	0
43x17	43	17	42.96	17.04	19471.1	9061.9	0
43x19	43	19	42.97	19.03	19476.2	9862.1	0
43x23	43	23	42.97	23.03	19475.1	11467.1	1
43x25	43	25	42.95	25.02	19468.0	12263.6	1
43x27	43	27	42.94	26.98	19467.3	13050.4	2
43x29	43	29	42.96	29.01	19471.4	13863.4	4
43x33	43	33	42.93	32.98	19462.8	15456.8	1
43x35	43	35	42.95	34.98	19469.7	16259.6	0
43x37	43	37	42.98	37.01	19480.7	17070.6	2
43x39	43	39	42.98	38.99	19481.7	17865.9	1
43x41	43	41	42.94	40.99	19467.0	18670.2	0
43x43	43	43	42.94	42.99	19466.8	19471.1	0
43x45	43	45	42.97	44.99	19477.7	20274.0	1
43x47	43	47	43.01	46.96	19490.9	21065.0	1
43x49	43	49	42.94	49.0	19465.5	21880.5	0
43x51	43	51	42.96	50.97	19472.4	22672.0	0
43x53	43	53	42.97	52.98	19475.6	23479.4	2
43x55	43	55	42.99	54.99	19481.9	24283.4	2
43x57	43	57	42.94	56.99	19466.6	25084.0	0
44x4	44	4	43.97	4.01	19836.9	3835.6	0
44x6	44	6	44.03	6.03	19857.5	4648.3	0
44x8	44	8	43.97	8.05	19837.3	5456.7	0
44x10	44	10	43.99	10.03	19843.7	6252.6	0
44x14	44	14	44.0	14.04	19847.5	7861.0	3
44x16	44	16	43.95	16.04	19830.3	8661.1	2
44x18	44	18	43.97	18.02	19837.0	9458.0	0
44x28	44	28	43.95	28.01	19831.0	13461.2	4
44x34	44	34	43.95	33.98	19831.6	15857.8	1
44x36	44	36	43.95	35.98	19831.9	16661.4	0
44x38	44	38	43.97	37.97	19839.0	17459.3	0
44x40	44	40	43.92	39.99	19818.0	18268.1	1
44x42	44	42	43.95	42.0	19829.1	19075.5	3
44x44	44	44	43.98	43.97	19839.4	19864.9	3
44x46	44	46	43.98	45.98	19841.7	20670.8	1
44x48	44	48	43.95	47.96	19829.3	21464.2	1
44x50	44	50	43.95	49.96	19830.0	22267.4	0
44x52	44	52	43.96	51.97	19834.8	23072.5	0
44x54	44	54	43.98	53.99	19839.8	23883.3	2
44x56	44	56	43.98	55.98	19840.8	24680.1	0
44x58	44	58	43.95	57.99	19829.1	25485.6	0
45x5	45	5	44.97	5.02	20197.4	4243.3	0
45x7	45	7	44.99	7.05	20205.1	5056.7	0
45x9	45	9	44.99	9.06	20205.9	5861.8	0
45x15	45	15	44.98	15.04	20203.1	8259.4	2
45x17	45	17	44.98	17.04	20200.9	9064.7	0
45x33	45	33	44.93	33.0	20185.3	15464.9	0
45x35	45	35	44.96	35.0	20194.7	16266.1	0
45x37	45	37	44.96	37.0	20195.7	17067.6	4
45x39	45	39	44.98	38.99	20203.0	17865.4	0
45x41	45	41	44.92	40.98	20181.7	18666.4	0
45x43	45	43	44.95	43.01	20192.7	19477.6	0
45x45	45	45	44.96	45.01	20195.9	20280.9	1
45x47	45	47	44.98	46.97	20202.6	21067.0	0
45x49	45	49	44.95	48.98	20191.5	21875.2	0
45x51	45	51	44.96	50.96	20194.3	22668.9	0
45x53	45	53	44.98	53.0	20201.7	23483.8	0
45x55	45	55	45.0	54.99	20208.8	24284.8	3
45x57	45	57	44.94	56.96	20187.3	25075.1	0
46x6	46	6	46.06	6.09	20593.2	4670.8	1
46x8	46	8	45.99	8.11	20568.4	5482.5	0
46x16	46	16	46.02	16.09	20577.2	8682.8	4
46x34	46	34	45.94	34.06	20549.2	15891.3	0
46x36	46	36	45.96	36.05	20556.0	16687.5	4
46x38	46	38	45.98	38.07	20562.2	17497.0	1
46x40	46	40	45.94	40.05	20550.3	18289.9	0
46x42	46	42	45.95	42.08	20551.8	19105.4	0
46x44	46	44	45.97	44.06	20559.8	19899.1	1
46x46	46	46	45.98	46.03	20563.3	20691.3	0
46x48	46	48	45.95	48.06	20552.0	21506.1	2
46x50	46	50	45.94	50.05	20547.6	22303.8	0
46x52	46	52	45.96	52.07	20557.5	23111.8	0
46x54	46	54	45.97	54.06	20560.1	23910.1	0
46x56	46	56	45.96	56.05	20556.3	24708.6	2
46x58	46	58	45.94	58.07	20547.7	25517.1	1
47x37	47	37	47.0	37.04	20933.0	17085.7	0
47x39	47	39	46.99	39.05	20927.5	17890.6	0
47x41	47	41	46.94	41.04	20908.4	18690.0	0
47x43	47	43	46.98	43.08	20922.4	19506.0	0
47x45	47	45	46.99	45.06	20925.9	20301.2	1
47x47	47	47	47.01	47.05	20935.5	21098.6	2
47x49	47	49	46.96	49.06	20915.6	21907.0	0
47x51	47	51	46.97	51.06	20918.8	22706.6	1
47x53	47	53	46.98	53.04	20924.4	23500.5	1
47x55	47	55	46.99	55.04	20926.1	24304.7	0
47x57	47	57	46.97	57.07	20918.9	25118.0	1
48x38	48	38	47.99	38.06	21288.7	17492.2	3
48x40	48	40	47.96	40.05	21276.4	18290.5	0
48x42	48	42	47.96	42.07	21278.0	19100.5	0
48x44	48	44	47.98	44.04	21284.4	19893.6	0
48x46	48	46	48.0	46.04	21291.9	20693.5	1
48x48	48	48	47.95	48.05	21274.2	21500.7	0
48x50	48	50	47.95	50.04	21273.3	22300.3	0
48x52	48	52	47.97	52.08	21279.7	23117.1	1
48x54	48	54	47.98	54.06	21285.9	23909.5	1
48x56	48	56	47.98	56.08	21284.2	24721.0	1
49x41	49	41	48.93	41.03	21626.3	18684.3	3
49x43	49	43	48.96	43.06	21640.4	19497.4	0
49x45	49	45	48.95	45.04	21634.8	20291.6	1
49x47	49	47	49.0	47.06	21654.2	21101.6	0
49x49	49	49	48.94	49.05	21632.5	21900.3	0
49x51	49	51	48.98	51.01	21645.4	22689.2	1
49x53	49	53	48.92	53.0	21626.0	23487.1	0
49x55	49	55	48.98	55.04	21646.0	24303.1	1
50x42	50	42	49.9	42.05	21979.2	19094.4	0
50x44	50	44	49.92	44.03	21986.3	19887.1	1
50x46	50	46	49.96	45.99	21999.2	20673.8	0
50x48	50	48	49.93	48.02	21987.7	21488.1	0
50x50	50	50	49.91	49.99	21980.7	22279.2	1
50x54	50	54	49.98	54.05	22005.8	23905.3	0
51x43	51	43	50.89	43.03	22336.5	19485.5	0
51x45	51	45	50.93	45.02	22351.5	20283.3	0
51x47	51	47	50.96	47.0	22360.3	21079.6	2
51x49	51	49	50.91	49.01	22342.8	21886.9	0
52x46	52	46	51.95	46.03	22716.5	20691.1	0
